Age,MonthlyIncome,DistanceFromHome,YearsAtCompany,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,NumCompaniesWorked,PercentSalaryHike,Attrition
42,92888,10,2,4,3,3,0,22,No
47,90982,18,9,1,4,3,0,17,No
54,113578,29,7,2,3,4,3,19,No
39,94392,24,1,2,1,1,1,24,No
49,89334,23,7,2,1,1,4,18,Yes
47,85727,17,6,4,3,3,2,17,No
49,103430,10,8,2,1,4,0,19,No
27,59166,11,0,1,2,3,0,12,Yes
53,105082,21,9,4,3,3,1,13,No
52,100995,22,10,2,2,4,2,23,No
56,116677,23,2,4,4,2,2,13,Yes
42,124455,16,5,3,4,1,3,10,No
59,128617,25,9,1,3,4,3,24,No
55,116125,7,6,3,2,2,2,19,No
48,115403,17,5,4,2,1,1,21,No
53,110557,9,11,1,1,4,3,20,Yes
24,49724,12,3,4,3,4,3,19,No
33,62010,24,1,4,1,3,2,17,No
44,106743,17,2,3,4,3,2,18,No
27,79996,7,1,1,3,2,1,10,No
30,50688,7,2,2,2,1,6,24,Yes
38,73180,5,2,3,2,3,3,10,No
34,73764,8,3,3,2,4,1,24,No
23,71001,24,0,4,2,2,2,23,Yes
48,87688,23,9,2,4,3,2,11,No
44,101364,15,1,3,2,2,0,13,No
24,75201,29,2,3,4,4,2,21,No
30,62301,9,0,4,1,3,2,20,No
41,89192,21,7,1,3,1,3,13,Yes
25,74190,12,0,2,3,4,2,15,Yes
50,106571,23,9,1,1,2,1,25,No
59,120690,30,11,1,2,2,2,12,Yes
49,125331,14,9,1,2,4,3,20,No
56,96990,29,5,3,2,1,2,15,No
22,54175,25,0,1,4,4,5,24,No
31,56745,14,3,4,4,2,1,18,No
34,76368,28,7,2,1,3,4,16,No
46,100090,27,7,3,4,3,4,14,No
22,55665,30,0,2,1,3,4,11,No
26,67324,29,2,1,2,1,1,12,No
59,114833,4,7,1,2,3,2,21,No
49,97317,13,2,2,2,4,1,10,No
48,103146,9,3,1,1,3,1,17,Yes
25,51225,14,4,4,4,1,3,23,No
39,103434,20,0,1,2,3,3,15,No
24,74631,28,3,4,3,2,1,15,No
25,62574,11,0,3,1,3,3,23,Yes
57,109191,11,8,3,2,1,2,20,No
39,80303,8,2,4,1,2,0,13,No
28,59235,5,0,3,2,3,0,20,No
25,69196,29,3,3,2,3,4,17,No
58,94180,25,5,4,4,4,3,13,No
38,77600,20,0,1,1,4,2,12,No
38,98877,3,8,1,2,4,2,20,No
35,109971,26,0,4,3,1,2,25,Yes
22,60418,27,1,4,3,3,1,14,No
37,79051,24,10,1,1,3,2,21,No
27,65658,3,2,2,4,4,0,22,No
34,79341,10,4,4,3,4,1,19,No
23,40048,19,2,3,4,2,2,22,Yes
45,105751,1,0,1,4,4,3,21,No
50,95713,25,10,4,1,2,4,16,No
46,125549,30,3,4,3,3,1,23,No
56,120504,6,4,3,4,1,2,12,No
42,94782,21,3,3,1,3,4,18,No
49,96699,9,6,2,1,1,1,16,No
52,108825,29,7,1,1,3,0,18,No
48,86696,24,2,4,1,3,1,24,Yes
35,84046,26,2,1,3,4,1,25,No
37,97528,16,4,4,3,2,2,17,No
22,72897,19,2,1,1,3,1,16,Yes
51,122056,19,0,4,3,1,2,11,No
58,105417,17,11,1,2,4,5,12,Yes
47,102997,23,4,3,3,2,3,15,No
30,81213,18,4,3,2,4,2,23,No
48,104454,4,7,2,4,4,1,18,Yes
52,124927,21,11,3,1,4,3,15,Yes
39,109633,24,6,1,1,1,4,20,No
57,127436,26,6,2,3,1,0,18,Yes
33,74977,8,4,3,3,4,0,23,No
36,89789,14,5,2,2,1,2,15,No
31,65883,15,2,3,1,1,1,10,No
32,91263,22,6,3,2,1,2,22,No
50,116417,30,10,4,1,2,1,15,Yes
34,82813,19,0,2,2,3,2,16,No
29,68439,18,0,3,1,4,3,13,No
33,65021,4,0,1,3,2,2,24,No
53,131306,30,10,4,2,3,1,14,No
52,115424,5,5,4,2,4,3,16,No
30,76002,12,1,1,4,2,3,14,Yes
51,112939,27,10,4,4,4,3,21,No
54,95177,28,7,4,1,3,2,15,No
42,102123,24,7,4,1,1,0,11,Yes
26,74134,3,0,3,2,3,3,24,No
32,68334,6,4,4,2,1,0,13,No
33,85576,3,1,1,4,2,0,20,No
31,82066,9,3,4,1,4,2,10,No
54,125885,18,8,2,1,3,0,20,No
27,62270,14,0,4,3,3,0,23,No
27,58923,14,1,2,3,4,2,19,No
34,103591,23,3,3,2,1,0,16,Yes
41,84501,1,0,4,4,3,3,17,No
22,41813,9,0,2,3,4,1,11,No
50,108338,23,3,1,1,3,1,13,No
36,98632,12,0,1,2,1,1,15,No
50,122461,29,8,3,1,3,5,24,Yes
38,124966,24,5,4,3,1,0,23,No
49,87534,22,8,1,2,3,2,19,Yes
24,47318,22,4,1,2,2,0,17,No
37,71604,7,9,4,2,3,1,25,No
23,64646,17,2,1,1,3,2,12,No
28,66064,16,3,2,2,1,0,18,No
28,64475,14,0,3,2,4,0,21,Yes
37,77661,18,4,4,1,3,2,19,No
43,94129,12,0,1,1,4,0,22,No
55,121968,25,8,4,3,3,2,16,No
46,89713,20,9,4,4,2,0,13,No
30,57971,7,3,3,1,4,1,18,No
51,102528,9,3,3,2,1,3,17,No
51,100935,6,13,1,4,4,2,24,No
47,106638,17,11,2,3,1,0,23,Yes
58,116123,1,11,1,2,3,0,14,No
54,99399,6,10,3,2,1,1,14,No
49,118083,22,9,3,3,1,1,10,No
50,105913,9,3,3,4,2,0,16,No
32,62425,24,2,4,3,1,1,12,No
30,78426,23,3,1,2,4,3,10,No
27,73806,24,1,3,1,1,3,14,Yes
54,105314,13,10,1,1,3,1,17,No
47,101791,4,5,3,3,3,3,14,No
21,84569,15,1,3,1,1,7,18,No
52,96756,15,9,2,3,2,5,11,Yes
29,74175,29,2,2,3,1,3,10,No
36,68326,9,0,3,4,1,1,24,No
29,57742,12,3,4,1,4,2,19,No
21,53137,4,1,2,4,1,6,20,Yes
34,89548,26,0,2,1,1,2,12,No
58,124073,30,12,3,3,2,3,17,No
43,98729,28,10,2,3,4,3,14,No
25,81068,5,0,1,4,2,1,13,No
35,69412,29,3,2,3,3,0,11,Yes
33,66243,22,0,2,4,4,2,18,No
45,109964,7,4,1,2,2,2,11,No
53,87633,3,4,1,2,3,1,12,No
49,107006,29,7,3,2,1,1,12,No
40,89792,5,7,1,4,2,1,23,No
27,67175,21,2,2,4,2,3,20,No
44,110685,11,11,4,1,1,3,20,Yes
29,62135,16,2,2,1,2,1,19,Yes
36,75889,2,7,4,2,4,1,14,No
44,98046,11,1,2,2,2,0,20,No
32,63793,15,0,3,2,1,6,13,No
28,71413,27,0,1,2,1,4,12,No
35,67973,28,0,3,1,3,2,14,No
30,47401,24,2,2,1,4,2,12,No
48,104429,8,5,4,4,3,2,17,No
40,102093,17,6,3,2,4,2,22,Yes
45,110828,14,7,2,3,2,2,22,No
30,74320,30,2,4,3,4,1,23,No
34,64709,12,3,1,3,1,1,17,No
43,99264,1,5,3,3,3,2,23,No
32,65528,6,2,1,4,3,0,23,No
21,53594,2,1,2,2,4,2,10,Yes
45,97723,24,9,1,3,3,3,25,No
37,86915,18,2,2,1,1,7,15,No
56,96576,22,13,4,4,4,2,20,No
30,65168,3,1,2,3,4,2,11,Yes
48,99863,11,7,3,1,3,5,13,Yes
40,99350,9,2,1,4,1,2,10,Yes
42,97213,22,12,2,2,1,1,12,No
35,88477,14,0,4,2,1,0,13,No
31,84798,26,1,3,3,3,4,23,Yes
34,92697,15,4,2,3,2,2,24,Yes
26,56669,19,3,4,2,3,3,25,No
26,56572,22,0,3,3,2,2,23,Yes
29,72697,24,0,3,2,4,3,15,No
54,85759,17,11,2,3,2,5,24,No
45,107185,14,11,3,1,2,4,16,Yes
24,53932,12,0,4,1,4,0,24,No
41,95413,26,6,1,2,4,2,12,No
26,59992,24,2,4,3,3,0,12,No
37,79388,2,2,2,4,1,4,23,No
53,79946,14,6,4,4,1,2,15,No
33,77890,29,4,4,2,3,1,16,No
49,107361,17,12,3,2,4,1,21,No
43,100743,15,4,1,1,2,1,10,No
32,66253,22,1,1,1,2,1,22,Yes
52,103679,14,9,4,4,4,2,11,No
36,66127,19,2,3,1,3,2,12,No
58,100324,3,4,4,2,1,1,22,Yes
55,102236,11,5,3,1,3,2,15,Yes
57,99241,23,13,3,2,2,2,25,No
38,99905,10,2,4,1,1,1,12,No
49,107396,25,6,3,2,2,3,14,Yes
37,86865,8,1,1,3,2,1,15,No
37,91065,9,4,1,3,4,1,19,No
40,88627,16,5,2,3,3,2,23,No
59,113637,17,5,1,2,1,1,13,Yes
58,109435,5,11,1,2,2,2,13,No
31,66681,2,5,1,3,3,1,14,No
59,121684,16,8,4,3,4,4,14,No
59,136878,9,9,3,2,2,2,15,Yes
55,106396,29,13,1,3,1,5,10,Yes
43,90752,23,6,2,1,1,4,17,No
43,99732,25,5,1,2,1,2,21,Yes
54,124692,8,9,3,1,1,4,16,Yes
47,83257,4,6,4,2,4,1,24,No
51,107727,27,4,2,1,4,3,17,Yes
58,124918,27,9,3,3,4,3,11,No
46,95710,29,9,2,2,1,0,12,Yes
57,106889,25,8,2,4,1,2,14,No
41,90492,5,0,4,4,3,2,17,No
42,93101,27,6,3,4,3,1,18,No
36,80087,22,4,4,1,1,0,21,No
51,117970,12,11,3,1,2,1,12,No
33,77398,28,0,4,3,3,2,17,No
46,103449,14,2,4,1,4,3,25,No
27,54352,12,7,2,3,2,3,11,No
53,128049,21,5,2,3,2,5,18,Yes
50,119295,19,11,2,1,4,1,24,No
25,78733,22,5,1,2,2,2,20,Yes
28,74354,25,1,2,1,2,1,24,Yes
40,102524,27,6,2,1,2,2,17,Yes
51,126268,7,5,1,1,3,2,19,No
25,59286,18,0,2,2,3,3,21,No
45,99863,13,8,2,1,2,3,19,No
57,144315,5,8,1,2,2,3,16,Yes
27,55030,12,3,3,4,2,2,22,No
32,83848,6,5,4,2,2,0,20,No
38,81888,10,4,4,2,4,1,13,No
23,62147,17,0,1,3,3,1,14,No
33,68369,1,5,4,3,3,4,12,Yes
59,108246,11,9,1,4,1,2,20,No
44,97044,3,6,4,3,1,1,21,No
46,87467,7,4,2,1,4,2,13,Yes
31,69015,9,3,2,2,1,0,18,No
29,92090,24,2,4,1,1,4,10,No
25,70022,20,0,2,2,3,1,22,Yes
43,113396,1,4,2,3,2,0,23,No
43,90856,25,5,1,3,2,0,13,No
22,75562,1,2,4,1,1,0,16,No
33,59463,11,1,2,2,2,2,25,Yes
26,62361,16,3,3,4,4,3,25,No
21,37982,22,0,2,3,3,1,12,No
44,110600,3,5,3,1,2,0,17,No
25,79642,26,0,1,1,2,2,24,No
38,80932,29,8,4,3,3,1,16,No
55,107965,2,5,4,4,1,1,10,Yes
30,80550,2,1,4,2,1,1,18,No
21,70249,27,1,2,4,4,2,11,No
30,66030,27,3,1,2,4,2,18,No
37,68911,6,8,3,2,1,3,18,No
24,54878,23,4,3,4,1,1,17,No
32,70200,6,0,2,2,2,2,24,Yes
36,95339,18,8,4,2,2,1,21,No
50,89084,23,11,2,3,3,3,10,No
45,97902,29,8,2,4,3,0,23,No
50,82425,14,9,3,2,2,2,18,Yes
36,89365,9,3,4,1,2,0,20,Yes
41,90949,22,6,1,2,3,1,13,No
45,98217,21,17,2,1,4,1,24,No
26,69770,29,0,2,3,3,0,17,Yes
48,110301,9,9,2,1,2,1,14,Yes
49,107673,20,10,4,4,4,2,11,No
38,92303,15,9,4,1,2,3,15,No
24,42199,24,1,1,1,3,3,13,Yes
26,74214,15,0,1,2,4,4,11,No
51,97677,7,10,1,4,2,2,14,No
44,94214,24,8,3,4,2,4,14,No
48,91191,3,7,3,3,2,4,22,No
42,89018,24,0,4,3,4,0,16,No
47,93674,17,8,1,2,1,0,24,No
47,116544,9,7,4,3,4,3,20,No
40,114369,26,2,3,1,3,3,14,No
33,82152,24,2,4,2,2,3,13,No
33,83590,26,4,3,3,3,1,22,No
46,96293,4,5,3,4,4,2,20,No
50,89444,14,10,4,4,1,3,23,No
50,111961,5,7,3,1,1,4,15,No
44,104217,13,5,2,1,4,0,18,No
31,88269,29,0,3,2,2,3,23,No
42,96359,22,4,1,3,3,1,15,No
40,64894,14,8,1,3,1,1,22,Yes
31,71761,20,6,4,3,2,1,17,No
54,110361,9,7,2,1,3,2,24,No
35,47460,22,4,3,4,3,2,24,No
44,105820,12,0,1,1,1,2,16,No
54,123350,4,4,1,1,1,0,11,Yes
22,62374,4,0,1,3,3,4,24,Yes
33,84662,17,0,3,1,3,1,25,Yes
22,47051,29,2,4,3,4,1,25,No
22,48012,29,0,3,1,1,4,18,Yes
39,94915,8,7,2,4,2,2,17,Yes
35,86502,25,4,2,2,3,1,18,Yes
44,92321,30,3,2,2,3,2,24,Yes
46,98205,28,9,4,2,3,1,18,No
58,111498,24,8,4,2,2,2,23,No
39,66658,12,9,3,2,4,2,11,No
29,59430,15,0,4,4,3,0,23,No
32,76564,29,6,3,2,2,0,16,No
39,90484,5,1,4,3,1,0,13,No
41,93309,24,8,4,4,4,5,24,Yes
35,79317,28,9,2,3,2,2,17,No
44,95579,25,7,1,1,1,4,13,Yes
27,71430,2,0,3,2,1,4,25,Yes
59,102870,18,7,3,3,3,1,14,No
42,75779,10,2,2,3,1,2,20,No
52,88209,7,2,2,3,1,4,25,No
45,79874,6,4,2,4,4,1,11,Yes
33,86041,18,3,1,2,1,3,13,No
55,125433,17,4,1,2,1,2,22,No
53,104412,17,7,2,3,2,0,12,No
47,108462,26,8,2,4,3,1,13,No
25,75868,3,2,3,3,4,2,25,Yes
56,129141,13,8,3,4,4,2,19,Yes
59,124567,26,7,3,2,1,2,12,Yes
50,121806,10,7,3,4,3,3,24,Yes
21,52914,17,1,4,1,1,0,13,No
46,101901,23,1,1,4,2,1,14,No
45,81570,23,0,2,4,3,3,15,Yes
55,114714,29,11,4,1,1,2,20,Yes
33,86904,26,6,3,3,4,5,13,Yes
27,86277,9,4,4,4,3,2,15,No
33,77722,21,0,3,3,3,5,24,No
38,82456,19,5,3,4,4,5,16,No
32,58157,6,3,2,2,1,0,23,Yes
59,131394,13,12,4,3,3,3,14,No
37,79903,18,1,3,3,4,1,15,No
21,56731,10,1,1,4,1,2,21,Yes
52,107805,14,5,2,1,2,5,21,Yes
51,116630,24,12,4,2,1,2,23,Yes
45,119822,7,9,3,3,2,5,24,No
46,91361,27,10,3,2,3,4,20,No
25,64487,8,0,3,3,2,1,19,No
35,80643,9,6,3,1,4,2,23,No
58,121579,30,7,2,2,3,2,14,Yes
49,88811,28,5,1,4,4,1,11,Yes
56,117434,5,8,1,1,4,1,11,No
45,88147,20,9,1,1,3,2,21,No
37,72860,15,3,1,3,2,0,14,Yes
23,77739,18,1,3,2,4,2,10,No
39,110986,2,1,1,2,1,2,18,No
42,104625,21,5,2,4,1,3,14,Yes
42,93433,5,9,1,4,2,4,10,No
34,51295,14,6,2,3,1,5,23,No
52,116726,21,9,2,3,2,1,18,No
27,63849,18,0,3,1,4,1,23,No
51,129985,9,3,4,2,2,1,15,No
21,58660,11,0,1,4,4,1,20,No
24,64463,9,0,2,3,4,3,19,No
26,73190,10,2,1,1,3,0,17,No
39,88588,13,5,2,2,2,0,25,No
45,90074,16,5,4,3,2,2,24,No
35,91502,2,7,3,3,4,1,20,No
30,73380,16,2,1,4,2,0,19,No
30,68700,17,8,1,2,2,1,22,Yes
45,96083,8,5,2,2,4,2,23,Yes
39,82494,3,11,2,1,2,1,18,Yes
40,82904,22,6,2,2,1,2,20,No
47,135660,28,5,4,2,3,2,23,Yes
58,133089,7,10,3,3,1,5,18,No
46,97798,18,11,1,3,2,0,25,No
53,116914,6,10,4,3,3,2,21,No
23,61644,4,0,3,2,4,4,15,Yes
59,115785,17,13,4,3,2,1,24,No
52,114882,6,10,2,3,2,2,13,No
42,96427,30,1,1,1,2,1,15,No
21,50194,23,0,4,1,4,1,20,No
59,127193,9,6,1,3,4,2,10,No
55,106104,19,11,4,2,4,3,11,No
39,88038,16,5,4,4,2,1,16,No
21,45242,5,1,3,2,4,0,25,No
31,78396,9,0,3,2,3,1,18,No
56,125996,9,6,4,2,1,3,18,No
53,110613,4,9,3,4,3,0,20,No
25,55808,21,0,2,2,1,6,16,Yes
41,102784,21,0,1,3,1,7,10,Yes
31,74065,6,0,4,1,1,1,16,No
38,91643,9,9,1,1,1,2,21,No
53,108059,3,8,3,3,1,5,20,No
29,78349,18,3,1,4,3,0,12,No
31,88348,15,4,3,1,2,2,17,No
47,97079,19,2,3,3,1,3,10,No
21,67530,27,0,3,1,3,3,21,Yes
27,70026,5,2,3,4,2,1,19,No
22,51649,25,0,4,3,3,1,25,Yes
37,74821,13,5,4,2,4,6,22,No
38,81356,21,8,2,2,1,3,16,Yes
46,97938,2,10,3,1,3,3,14,No
46,101303,3,5,1,2,3,3,12,No
46,105686,8,8,1,4,3,2,13,No
56,117195,27,3,4,2,1,2,12,No
56,137291,22,12,3,2,1,2,23,Yes
58,110474,20,13,3,1,1,2,21,No
32,64622,16,2,3,2,1,2,19,No
54,110691,22,10,3,2,3,2,20,Yes
39,81000,15,8,2,1,3,1,19,No
53,117119,7,10,3,3,4,1,20,No
46,103974,1,6,1,4,4,0,23,No
21,53731,29,1,4,2,4,3,15,No
27,63218,9,0,1,1,4,1,24,No
54,131938,19,8,1,3,4,2,12,No
52,97295,1,8,4,3,4,0,13,No
38,89363,24,0,2,1,4,1,25,No
59,132473,18,13,2,2,3,1,12,Yes
52,99049,5,6,2,3,2,6,21,Yes
47,117867,30,1,2,3,2,3,11,Yes
25,73898,14,5,2,3,1,6,25,No
44,99581,22,2,2,4,1,3,20,No
54,118085,22,6,3,2,3,3,21,No
32,73811,7,1,1,3,2,1,16,Yes
30,82285,23,0,3,1,4,1,17,No
22,65086,26,0,1,2,3,5,15,No
27,74708,7,0,3,3,2,1,23,Yes
40,99337,1,10,1,3,4,0,11,No
54,108700,12,10,3,2,3,1,23,No
33,72086,4,6,2,2,1,0,11,Yes
47,88675,28,4,2,2,4,1,12,No
55,104352,13,8,3,2,1,1,19,Yes
41,75861,3,9,4,1,3,2,14,No
49,88019,29,6,3,4,1,0,11,No
42,80332,17,1,2,4,3,0,16,No
32,90773,1,6,1,3,4,3,22,No
56,122505,13,7,2,3,3,3,21,No
33,75381,19,4,1,2,3,3,16,No
47,108794,10,7,4,3,2,0,11,No
27,48202,15,0,1,3,1,1,19,No
21,73020,13,0,2,3,4,4,12,No
30,73678,5,6,4,1,1,3,11,No
48,89309,11,8,2,1,1,1,19,No
51,95728,2,6,2,3,4,4,21,No
50,127937,3,5,3,2,2,2,14,No
52,93176,5,8,4,4,4,3,10,No
47,109713,10,0,4,4,2,2,16,No
50,134962,1,10,2,2,1,3,18,Yes
24,57687,6,0,4,4,3,1,22,No
30,76436,21,5,3,2,1,2,22,Yes
33,91654,29,4,2,4,4,0,21,No
24,61457,23,0,1,3,3,1,14,No
35,59253,1,4,2,2,2,3,10,No
37,101686,28,0,1,2,1,2,18,Yes
37,77910,26,6,1,4,1,0,11,No
30,71925,28,0,2,3,3,4,15,Yes
46,110019,2,5,1,2,3,1,12,Yes
28,67287,30,1,1,4,2,4,17,No
48,104878,1,15,4,1,4,0,15,Yes
25,70346,30,0,3,3,1,3,20,No
27,36838,15,4,2,3,4,2,11,Yes
33,65277,5,5,3,2,1,4,15,No
44,108358,13,10,1,4,2,0,21,No
27,51937,21,5,3,2,4,2,18,Yes
23,49032,3,1,2,1,3,1,17,No
45,121557,25,6,3,2,1,3,21,No
45,110232,27,8,1,2,4,1,16,No
57,116209,4,9,4,4,3,3,18,No
53,97366,26,8,3,3,2,3,22,No
21,46146,21,0,2,2,1,3,12,No
55,120779,4,15,2,1,1,3,23,Yes
50,106505,25,8,3,1,2,1,22,Yes
26,72807,13,0,1,1,4,3,25,No
44,87080,19,8,4,2,1,0,21,Yes
34,98348,18,5,3,2,1,2,11,Yes
28,80923,11,0,4,2,4,1,11,No
26,57043,29,1,3,1,3,6,23,Yes
29,79523,8,1,1,3,3,0,19,Yes
31,76492,25,3,1,2,2,2,13,No
48,88555,23,1,4,4,4,1,24,No
30,82691,13,4,1,1,1,1,24,No
33,72485,12,4,3,4,4,3,16,No
56,124499,3,13,3,2,2,2,10,No
46,107672,16,5,1,1,4,2,24,Yes
53,117367,19,6,2,4,4,1,19,No
59,129342,3,10,3,1,2,2,17,No
43,77492,15,9,3,1,2,3,12,No
50,94891,20,6,2,1,4,2,15,No
33,68344,23,2,4,1,2,2,18,No
43,83805,10,2,1,2,1,0,18,No
28,57649,25,4,4,4,3,2,17,No
44,105573,19,3,1,1,2,1,19,No
31,62456,7,0,1,2,4,1,22,Yes
31,67841,28,1,1,2,2,3,11,No
21,50037,18,0,2,1,4,0,17,No
57,111455,25,10,3,3,4,0,24,No
42,86438,18,6,2,4,2,2,21,No
21,73402,19,0,1,4,3,1,12,Yes
31,54056,28,2,1,4,3,1,12,No
40,80421,29,4,4,1,2,0,18,No
28,77656,26,8,4,1,4,1,18,No
30,83052,27,0,3,1,1,2,18,No
54,107224,23,4,1,4,2,2,13,Yes
47,108772,30,12,1,4,3,3,15,No
40,94826,29,0,2,3,2,0,13,No
47,103760,3,11,2,1,1,4,21,Yes
42,88391,5,0,1,4,2,0,13,Yes
55,119071,2,2,4,4,2,4,11,Yes
44,62704,11,2,3,3,2,2,25,No
59,123858,13,9,3,3,3,0,23,No
39,80642,2,9,2,3,1,1,10,Yes
58,121577,11,11,3,2,3,5,12,No
21,69526,6,0,2,3,4,2,18,No
56,109510,4,5,1,2,2,2,16,No
26,56568,30,6,2,1,1,3,22,No
31,79839,10,2,1,1,1,3,17,Yes
51,99443,1,5,1,3,4,2,24,No
34,87341,2,6,4,1,4,1,22,No
